aereus|āerĕus|11|||a, um|
aerius|āĕrĭus|11|||a, um|
aerumna|aerumna=āerūmna|0|||ae, f.|
aerumnosus|aerumnōsus=āerūmnōsus|11|||a, um|
aes|aes=ăēs|7|āer||aeris, n.|
aesapus|Aesapus=Āesapus|1|||i, f.|
aesculapius|Aescŭlāpĭus=Āescŭlāpĭus|1|||i, m.|
aesernia|Aesernĭa=Āesērnĭa|0|||ae, f.|
aeserninus|Aesernīnus=Āesērnīnus|1|||i, m.|
aesonius|Aesŏnĭus=Āesŏnĭus|11|||a, um|
aesopus|Aesōpus=Āesōpus|1|||i, m.|
aestas|aestās=āestās|5|āestāt||tatis, f.|
aestifer|aestĭfer=āestĭfĕr|12|||era, erum|
aestimatio|aestĭmātĭo=āestĭmātĭō̆|5|āestĭmātĭōn||ionis, f.|
aestimo|aestĭmo=āestĭmo|17|||as, are|
aestiva|aestīva=āestīva|4|||orum, n. pl.|
aestivus|aestīvus=āestīvus|11|||a, um|
aestuarium|aestŭārĭum=āestŭārĭŭm|4|||i, n.|
aestumo|aestŭmo=āestŭmo|17|||as, are|
aestuo|aestŭo=āestŭo|17|||as, are|
aestuosus|aestŭōsus=āestŭōsus|11|||a, um|
aestus|aestus=āestus|9|||us, m.|
aetas|aetās=āetās|5|āetāt||atis, f.|
aetatula|aetātŭla=āetātŭla|0|||ae, f.|
aeternitas|aeternĭtās=āetērnĭtās|5|āetērnĭtāt||atis, f.|
aeternus|aeternus=āetērnus|11|||a, um|
aether|aethēr=āethēr|5|āethĕr||eris, m|
aetherius|aethĕrĭus=āethĕrĭus|11|||a, um|
aethiopia|Aethĭŏpĭa=Āethĭŏpĭa|0|||ae, f.|
aethiops|Aethĭŏps=Āethĭōps|6|Āethĭŏp||is, m.|
aethra|aethra=āethra|0|||ae, f.|
aetna|Aetna=Āetna|0|||ae, f.|
aetolia|Aetōlĭa=Āetōlĭa|0|||ae, f.|
aevom|aevom=āevŏm|30|||cf. aeuum|
aevum|aevum=āevŭm|4|||i, n.|
affectatio|affectātĭo=āffēctātĭō̆|5|āffēctātĭōn||onis, f.|
affinis|affīnis=āffīnĭs|14|āffīn||e|
afflictus|afflictus=āfflīctus|11|||a, um|
afrania|Afrania=Ā̆franĭa|0|||ae, f.|
afranius|Afrānĭus=Ā̆frānĭus|1|||i, m.|
africa|Afrĭca=Ā̆frĭca|0|||ae, f.|
africanus|Afrĭcānus=Ā̆frĭcānus|11|||a, um|
africus|Afrĭcus=Ā̆frĭcus|11|||a, um|
africus|afrĭcus=ā̆frĭcŭs|1|||i, m.|
agamemnon|Ăgămemnōn=Ăgămēmnōn|5|Ăgămēmnŏn||onis, m.|
agaso|ăgāsō|5|ăgāsōn||onis, m.|
age|ăgĕ|30|||interj.|
agedum|ăgĕdum=ăgĕdŭm|30|||interj.|
ager|ăgĕr|3|āgr||agri, m.|
agerinus|Agerinus|1|||i, m.|
agger|aggĕr=āggĕr|5|āggĕr||eris, m.|
aggero|aggĕro2=āggĕro|17|||as, are|
agilis|ăgĭlis=ăgĭlĭs|14|ăgĭl||e|
agino|ăgīno|17|||as, are|
agitatio|ăgĭtātĭo=ăgĭtātĭō̆|5|ăgĭtātĭōn||onis, f.|
agitator|ăgĭtātor=ăgĭtātŏr|5|ăgĭtātōr||oris, m.|
agito|ăgĭto|17|||as, are|
agmen|agmĕn=āgmĕn|7|āgmĭn||inis, n.|
agna|agna=āgna|0|||ae, f.|
agnellus|agnellus=āgnēllus|1|||i, m.|
agninus|agnīnus=āgnīnus|11|||a, um|
agnitio|agnĭtĭo=āgnĭtĭō̆|5|āgnĭtĭōn||onis, f.|
agnosco|agnosco=āgnōsco|19|āgnōv|āgnĭt|is, ere, noui, nitum|
agnus|agnus=āgnus|1|||i, m.|
ago|ăgo|19|ēg|āct|is, ere, egi, actum|
agon|ăgōn|5|ăgōn||onis, m.|
agrarius|agrārĭus=ā̆grārĭus|11|||a, um|
agrestis|agrestis=ā̆grēstĭs|14|ā̆grēst||e|
agricola|agrĭcŏla=ā̆grĭcŏla|0|||ae, m.|
agrippa|Agrippa=Ā̆grīppa|0|||ae, m.|
agrippina|Agrippīna=Ā̆grīppīna|0|||ae, f.|
aha|ăhă|30|||interj.|
aheneus|ăhēnĕus|11|||a, um|
ahenus|ăhēnus|11|||a, um|
ain|ain=ăin|30|||contr.|
aio|āio=ājo|19|||is, -|
ais|aĭs=ăĭs|30|||vb.|
akoinoetoi|akoinoetoi=akŏinōetŏi|30|||mot grec|
ala|āla|0|||ae, f.|
alacer|ălăcer=ălăcĕr|16|||cris, cre|
alacritas|ălăcrĭtās=ălā̆crĭtās|5|ălā̆crĭtāt||atis, f.|
alapa|ălăpa|0|||ae, f. giffle ; alapam ducere|
alarius|ālārĭus|11|||a, um|
alba|Alba=Ālba|0|||ae, f.|
albanus|Albānus=Ālbānus|11|||a, um|
albeo|albĕo=ālbĕo|18|||es, ere|
albico|albĭco=ālbĭco|17|||as, are|
albinus|Albīnus=Ālbīnus|1|||i, m.|
albis|Albis=Ālbĭs|6|Ālb||is, m.|
albor|albor=ālbŏr|5|ālbōr||oris, m.|
albulus|albŭlus=ālbŭlus|11|||a, um|
albunea|Albŭnĕa=Ālbŭnĕa|0|||ae, f.|
albus|albus=ālbus|11|||a, um|
alces|alces=ālcĕs|6|ālc||is, f.|
alcestis|Alcestis=Ālcēstĭs|6|Ālcēst||is, f.|
alcibiades|Alcĭbĭădes=Ālcĭbĭădĕs|6|Ālcĭbĭăd||is, m.|
alea|ālĕa|0|||ae, f.|
aleator|ālĕātor=ālĕātŏr|5|ālĕātōr||oris, m.|
aleatorius|ālĕātōrĭus|11|||a, um|
aleo|ālĕo=ālĕō̆|5|ālĕōn||onis, m.|
ales|ālĕs|15|ālĭt||itis, f.|
alexander|Ălexander=Ălēxāndĕr|3|||dri, m.|
alexandrea|Ălexandrēa=Ălēxāndrēa|0|||ae, f.|
alexandria|Ălexandrīa=Ălēxāndrīa|0|||ae, f.|
alexandrinus|Ălexandrīnus=Ălēxāndrīnus|11|||a, um|
alga|alga=ālga|0|||ae, f|
algeo|algeo=ālgĕo|18|āls||es, ere, alsi|
algor|algŏr=ālgŏr|5|ālgōr||oris, m.|
alias|ălĭās|30|||adv.|
alibi|ălĭbī|30|||adv.|
alica|ălĭca|0|||ae, f.|
alid|ălĭd|30|||pron.|
alienatio|ălĭēnātĭo=ălĭēnātĭō̆|5|ălĭēnātĭōn||ionis, f.|
alienigena|ălĭēnĭgĕna|0|||ae, f.|
alieno|ălĭēno|17|||as, are|
alienus|ălĭēnus|11|||a, um|
aliger|ālĭger=ālĭgĕr|12|||era, erum|
alimentum|ălĭmentum=ălĭmēntŭm|4|||i, n.|
alimonia|ălĭmōnĭa|0|||ae, f.|
alioqui|ălĭōquī|30|||adv.|
alioquin|ălĭōquin|30|||adv.|
alipilus|ālĭpĭlus|1|||i, m.|
alipta|ălipta=ălīpta|0|||ou aliptes, ae, m.|
aliptes|ăliptēs=ălīptēs|101|||ou aliptes, ae, m.|
aliquam|ălĭquam=ălĭquăm|30|||adv.|
aliquamdiu|ălĭquamdĭū=ălĭquāmdĭū|30|||inv.|
aliquandiu|ălĭquandĭū=ălĭquāndĭū|30|||cf. aliquamdiu|
aliquando|ălĭquandŏ=ălĭquāndŏ|30|||adv.|
aliquantisper|ălĭquantisper=ălĭquāntīspĕr|30|||adv.|
aliquanto|ălĭquantō=ălĭquāntō|30|||adv.|
aliquantum|ălĭquantum=ălĭquāntŭm|30|||adv.|
aliquantus|ălĭquantus=ălĭquāntus|11|||a, um|
aliqui|ălĭquī|29|||quă, quŏd, adj.|
aliquis|ălĭquis|29|||a, id, pron.|
aliquo|ălĭquō|30|||adv.|
aliquot|ălĭquŏt|30|||dét. inv.|
aliquotiens|ălĭquŏtĭens=ălĭquŏtĭēns|30|||adv.|
aliso|Ălīsō|5|Ălīsōn||onis, m.|
aliter|ălĭtĕr|30|||adv.|
alius|ălĭus|11|-|-|a, ud|
alliania|Alliānia=Āllĭānĭa|0|||ae (Regio)|
allium|allĭum=āllĭŭm|4|||i, n.|
allobroges|Allobrŏges=Āllō̆brŏgēs|5|Āllō̆brŏg||um, m. pl.|
allocutio|allŏcūtĭo=āllŏcūtĭō̆|5|āllŏcūtĭōn||ionis, f.|
alludo|allūdo=āllūdo|19|āllūs|āllūs|is, ere, lusi, lusum|
alluvies|allŭvĭes=āllŭvĭes|10|||ei, f.|
almus|almus=ālmus|11|||a, um|
alnus|alnus=ālnus|1|||i, f.|
alo|ălo|19|ălŭ|ălĭt,ālt|is, ere, ui, altum ou alitum|
alpes|Alpes=Ālpēs|6|Ālp||ium, f. pl.|
alpinus|Alpīnus=Ālpīnus|11|||a, um|
altar|altar=āltăr|8|āltār||cf. altare|
altare|altāre=āltāre|8|āltār||is, n.|
alte|altē=āltē|31|||adv.|
alter|alter=āltĕr|12|||era, erum|
altercatio|altercātĭo=āltērcātĭō̆|5|āltērcātĭōn||ionis, f.|
altercor|altercor=āltērcŏr|24|||aris, ari|
alterno|alterno=āltērno|17|||as, are|
alternus|alternus=āltērnus|11|||a, um|
alteruter|altĕrŭter=āltĕrŭtĕr|29|||a, um|
altitudo|altĭtūdō=āltĭtūdō|5|āltĭtūdĭn||dinis, f.|
altrinsecus|altrinsĕcŭs=āltrīnsĕcŭs|30|||adv.|
altrix|altrix=āltrīx|5|āltrīc||icis, f.|
altrorsus|altrorsus=āltrōrsus|30|||adv.|
altum|altum=āltŭm|4|||i, n.|
altus|altus=āltus|11|||a, um @ alte|
alumentum|ălŭmentum=ălŭmēntŭm|4|||i, n.|
alumnus|ălumnus=ălūmnus|11|||a, um|
alveus|alvĕus=ālvĕus|1|||i, m.|
alvus|alvus=ālvus|1|||i, f.|
amabilis|ămābĭlis=ămābĭlĭs|14|ămābĭl||e|
amabo|ămābō̆|30|||interj.|
amans|ămans=ămāns|14|ămānt||antis @ amanter|
amanter|ămanter=ămāntĕr|32|||adv.|
amanus|Ămānus|1|||i, f.|
amaritudo|ămārĭtūdō|5|ămārĭtūdĭn||inis, f.|
amarus|ămārus|11|||a, um|
amaryllis|Ămăryllis=Ămărȳllĭs|5|Ămărȳllĭd||idis-idos, f.|
amator|ămātor=ămātŏr|5|ămātōr||oris, m.|
amatorius|ămātōrĭus|11|||a, um|
amazon|Ămāzon|5|Ămāzon||ōnis, f.|
ambages|ambāges=āmbāgēs|6|āmbāg||is, f. (surtout au pl.)|
ambarri|Ambarri=Āmbārri|1|||orum, m. pl.|
ambedo|ambĕdo=āmbĕdo|19|āmbēd|āmbēs|is, ere, edi, esum|
ambigo|ambĭgo=āmbĭgo|19|||is, ere, igi, actum|
ambigue|ambĭguē=āmbĭguē|31|||adv.|
ambiguus|ambĭgŭus=āmbĭgŭus|11|||a, um @ ambiguus|
ambio|ambĭo=āmbĭo|21|āmbīv,āmbĭ|āmbīt|is, ire, ii, itum|
ambiorix|Ambiŏrix=Āmbĭŏrīx|5|Āmbĭŏrĭg||igis, m.|
ambitio|ambĭtĭo=āmbĭtĭō̆|5|āmbĭtĭōn||onis, f.|
ambitiose|ambĭtĭōsē=āmbĭtĭōsē|31|||adv.|
ambitiosus|ambĭtĭōsus=āmbĭtĭōsus|11|||a, um @ ambitiose|
ambitus|ambĭtus=āmbĭtus|9|||us, m.|
ambo|ambo=āmbo|11|-|-|ambae, o, pl.|
ambrones|Ambrōnes=Āmbrōnēs|5|Āmbrōn||um, m. pl.|
ambrosia|ambrŏsĭa=āmbrŏsĭa|0|||ae, f.|
ambulator|ambŭlātor=āmbŭlātŏr|5|āmbŭlātōr||oris, m.|
ambulo|ambŭlo=āmbŭlo|17|||a, are|
amburo|ambūro=āmbūro|19|āmbūss|āmbūst|is, ere, ussi, ustum|
amens|āmens=āmēns|14|āmēnt||entis|
amentia|āmentĭa=āmēntĭa|0|||ae, f.|
amerinus|Ămĕrīnus|11|||a, um|
amica|ămīca|0|||ae, f.|
amicio|ămĭcĭo|21|ămĭcu,ămīx|ămīct|is, ire, icui et ixi, ictum|
amicitia|ămīcĭtĭa|0|||ae, f.|
amictus|ămictus=ămīctus|9|||us, m.|
amiculum|ămĭcŭlum=ămĭcŭlŭm|4|||i, n.|
amicus|ămīcus2|11|||a, um|
amicus|ămīcus|1|||i, m.|
amisia|Ămīsĭa|0|||ae, m.|
amita|ămĭta|0|||ae, f.|
amitto|āmitto=āmītto|19|āmīs|āmīss|is, ere, misi, missum|
amnicus|amnĭcus=āmnĭcus|11|||a, um|
amnis|amnis=āmnĭs|6|āmn||is, m.|
amo|ămo|17|||as, are|
amoenitas|ămoenĭtās=ămōenĭtās|5|ămōenĭtāt||atis, f.|
amoeniter|ămoenĭter=ămōenĭtĕr|32|||adv.|
amoenus|ămoenus=ămōenus|11|||a, um @ amoeniter|
amolior|āmōlĭor=āmōlĭŏr|28||āmōlīt|iris, iri, itus sum|
amolitus|āmōlītus|11|||a, um|
amomum|ămōmum=ămōmŭm|4|||i, n.|
amor|ămor=ămŏr|5|ămōr||oris, m.|
amoveo|āmŏvĕo|18|āmōv|āmōt|es, ere, moui, motum|
amphion|Amphīōn=Āmphīōn|5|Āmphīŏn||onis, m.|
amphistomus|amphistŏmus=āmphīstŏmus|11|||a, um|
amphitheatrum|amphĭthĕātrum=āmphĭthĕātrŭm|4|||i, n.|
amphora|amphŏra=āmphŏra|0|||ae, f.|
ample|amplē=āmplē|31|||adv.|
amplecto|amplecto=āmplēcto|17|||as, are|
amplector|amplector=āmplēctŏr|26||āmplēx|eris, i, amplexus sum|
amplexus|amplexus=āmplēxus|9|||us, m.|
amplifico|amplĭfĭco=āmplĭfĭco|17|||as, are|
amplio|amplĭo=āmplĭo|17|||as, are|
ampliter|amplĭter=āmplĭtĕr|32|||adv.|
amplitudo|amplĭtūdō=āmplĭtūdō|5|āmplĭtūdĭn||inis, f.|
amplus|amplus=āmplus|11|||a, um @ ampliter,ample|
amputo|ampŭto=āmpŭto|17|||as, are|
amulius|Ămūlĭus|1|||i, m.|
an|ăn|30|||inv.|
anagnosta|ănăgnosta=ănāgnōsta|0|||ae, m.|
anagnostes|ănăgnostēs=ănāgnōstēs|30|ănāgnōst||ae, m.|
anas|ănās|5|ănāt||is, m.|
anaticula|ănătĭcŭla|0|||cf. aniticula|
anceps|anceps=āncēps|14|āncĭpĭt||cipitis|
anchisa|Anchīsa=Ānchīsa|0|||ae, m.|
anchisiades|Anchīsĭădes=Ānchīsĭădēs|6|Ānchīsĭăd||is, m.|
anchora|anchŏra=ānchŏra|0|||ae, f.|
ancile|ancīle=āncīle|8|āncīl||is, n.|
ancilla|ancilla=āncīlla|0|||ae, f.|
ancillariolus|ancillārĭŏlus=āncīllārĭŏlus|11|||a, um|
ancillaris|ancillāris=āncīllārĭs|14|āncīllār||e|
ancillula|ancillŭla=āncīllŭla|0|||ae, f.|
ancora|ancŏra=āncŏra|0|||ae, f.|
ancus|Ancus=Āncus|1|||i, m.|
andes|Andes=Āndēs|6|Ānd||ium, m. pl.|
andocumborius|Andocumborius=Āndocūmborĭus|1|||i, m.|
androclus|Andrōclus=Āndrōclus|1|||i, m.|
androgeus|Andrŏgĕus=Āndrŏgĕus|1|||i|
androgynes|andrŏgȳnēs=āndrŏgȳnēs|6|āndrŏgȳn||is, f|
andromeda|Andrŏmĕda=Āndrŏmĕda|0|||ae, f.|
angelus|angĕlus=āngĕlus|1|||i, m.|
angiportus|angĭportus=āngĭpōrtus|1|||i, m.|
ango|ango=āngo|19|||is, ere, -, -|
angor|angor=āngŏr|5|āngōr||oris, m.|
angrivarii|Angrivarii=Āngrīvarĭi|1|||orum, m. pl.|
anguis|anguis=ānguĭs|6|āngu||is, m.|
angulus|angŭlus=āngŭlus|1|||i, m.|
angustiae|angustĭae=āngūstĭāe|0|||arum, f. pl.|
angustus|angustus=āngūstus|11|||a, um|
anhelitus|ănhēlĭtus|9|||us, m.|
anhelo|ănhēlo|17|||as, are|
anhelus|ănhēlus|11|||a, um|
anicetus|Anīcētus|1|||i, m.|
anicula|ănĭcŭla|0|||ae, f|
anien|Anĭēn|5|Anĭēn||cf. Anio|
anima|ănĭma|0|||ae, f.|
animadversio|ănĭmadversĭo=ănĭmādvērsĭō̆|5|ănĭmādvērsĭōn||onis, f.|
animadverto|ănĭmadverto=ănĭmādvērto|19|ănĭmādvērt|ănĭmādvērs|is, ere, ti, sum|
animadvorto|ănĭmadvorto=ănĭmādvōrto|19|ănĭmādvōrt|ănĭmādvōrs|cf. animaduerto|
animal|ănĭmăl|8|ănĭmāl||alis, n.|
animalis|ănĭmālis=ănĭmālĭs|14|ănĭmāl||e|
animator|ănĭmātor=ănĭmātŏr|5|ănĭmātōr||oris, m.|
animo|ănĭmo|17|||as, are|
animosus|ănĭmōsus|11|||a, um|
animus|ănĭmus|1|||i, m.|
anio|Ănĭo=Ănĭō̆|5|Ănĭōn,Ānĭēn||ionis ou Ănĭen, enis, f.|
aniticula|ănĭtĭcŭla|0|||ae, f.|
anna|Anna=Ānna|0|||ae, f.|
annaeus|Annaeus=Ānnāēus|1|||i, m.|
annales|annāles=ānnālēs|6|ānnāl||ium, m. pl.|
annia|Annia=Ānnĭa|0|||ae, f.|
annibal|Annĭbal=Ānnĭbăl|5|Ānnĭbăl||alis, m.|
annitor|annītor=ānnītŏr|26||ānnīs,ānnīx|eris, i, nixus (nisus) sum|
annius|Annĭus=Ānnĭus|1|||i, m.|
annon|annon=ānnon|30|||inv.|
annona|annōna=ānnōna|0|||ae, f.|
annosus|annōsus=ānnōsus|11|||a, um|
annoto|annŏto=ānnŏto|17|||cf. adnoto|
annulus|annŭlus=ānnŭlus|1|||i, m.|
annuo|annŭo=ānnŭo|19|ānnŭ|ānnūt|is, ere, nui, nutum|
annus|annus=ānnus|1|||i, m.|
annuus|annŭus=ānnŭus|11|||a, um|
ansa|ansa=ānsa|0|||ae, f|
anser|ansĕr=ānsĕr|5|ānsĕr||eris, m|
antarcticus|antarctĭcus=āntārctĭcus|11|||a, um|
ante|antĕ=āntĕ|30|||prép. +acc.|
antea|antĕā=āntĕā|30|||adv.|
anteambulo|antĕambŭlo=āntĕāmbŭlō̆|5|āntĕāmbŭlōn||onis, m.|
antecedo|antĕcēdo=āntĕcēdo|19|āntĕcēss|āntĕcēss|is, ere, cessi, cessum|
anteeo|antĕĕo=āntĕĕo|23|āntĕĭ,āntĕīv|āntĕĭt|is, ire, ii, itum|
antefero|antĕfĕro=āntĕfĕro|33|āntĕtŭl|āntĕlāt|fers, ferre, tuli, latum|
antefixus|antĕfixus=āntĕfīxus|11|||a, um|
antehabeo|antĕhăbĕo=āntĕhăbĕo|18|||es, ere|
antehac|antĕhāc=āntĕhāc|30|||adv.|
anteius|Anteius=Āntējus|1|||i, m.|
antelucanus|antĕlūcānus=āntĕlūcānus|11|||a, um|
antelucio|antĕlūcĭo=āntĕlūcĭō|30|||adv.|
antemna|antemna=āntēmna|0|||ae, f.|
antependulus|antĕpendŭlus=āntĕpēndŭlus|11|||a, um|
antepono|antĕpōno=āntĕpōno|19|āntĕpŏsŭ|āntĕpŏsĭt|is, ere, posui, positum|
antequam|antĕquam=āntĕquăm|30|||conj.|
antevenio|antĕvĕnĭo=āntĕvĕnĭo|21|āntĕvēn|āntĕvēnt|is, ire, ueni, uentum|
antias|Antĭas=Āntĭas|5|Āntĭāt||atis, f.|
anticula|antĭcŭla=āntĭcŭla|0|||cf. aniticula|
antideo|antĭdĕo=āntĭdĕo|23|||is, ire|
antidotum|antĭdŏtum=āntĭdŏtŭm|4|||i, n.|
antiochenses|Antĭŏchenses=Āntĭŏchēnsēs|6|Āntĭŏchēns||ium, m. pl.|
antiochenus|Antĭŏchēnus=Āntĭŏchēnus|11|||a, um|
antiochia|Antĭŏchīa=Āntĭŏchīa|0|||ae, f.|
antiochus|Antĭŏchus=Āntĭŏchus|1|||i, m.|
antiopa|Antĭŏpa=Āntĭŏpa|0|||ae, f.|
antiope|Antiŏpe=Āntĭŏpe|102|||es, f.|
antiquitas|antīquĭtās=āntīquĭtās|5|āntīquĭtāt||atis, f.|
antiquitus|antīquĭtŭs=āntīquĭtŭs|30|||adv.|
antiquo|antīquo=āntīquo|17|||as, are|
antiquus|antīquus=āntīquus|11|||a, um|
antistes|antistĕs=āntīstĕs|5|āntīstĭt||stitis, m.|
antisto|antisto=āntīsto|19|āntīstĕt||is, ere, steti|
antius|Antĭus=Āntĭus|1|||i, m.|
antonius|Antōnĭus=Āntōnĭus|1|||ii, m.|
antrum|antrum=āntrŭm|4|||i, n.|
antyllius|Antyllius=Āntȳllĭus|1|||i, m.|
anulus|ānŭlus|1|||i, m.|
anus|ănus|9|||us, f.|
anxius|anxĭus=ānxĭus|11|||a, um|
aonius|Āŏnĭus|11|||a, um|
aorgesias|aorgesias=ăōrgesĭas|30|||inv.|
ap|Ap|30|||inv.|
apage|ăpăgĕ|30|||inv.|
apenninus|Āpennīnus=Āpēnnīnus|1|||i|
aper|ăper=ăpĕr|3|||apri, m.|
aperio|ăpĕrĭo|21|ăpĕrŭ|ăpērt|is, ire, ui, apertum|
aperte|ăpertē=ăpērtē|31|||adv.|
apertus|ăpertus=ăpērtus|11|||a, um @ aperte|
apex|ăpex=ăpēx|5|ăpĭc||icis, f.|
apion|Apiōn=Apĭōn|5|Apĭōn||onis, m.|
apis|ăpis=ăpĭs|6|ăp||is, f.|
apoculo|ăpŏcŭlo|17|||as, are|
apollo|Ăpollō=Ăpōllō|5|Ăpōllĭn||inis, m.|
apollonidenses|Ăpollōnĭdenses=Ăpōllōnĭdēnsēs|6|Ăpōllōnĭdēns||ium, m. pl.|
aponius|Aponius=Aponĭus|1|||i, m.|
apparatus|appărātus=āppărātus|9|||us, m.|
appareo|appārĕo=āppārĕo|18|āppārŭ|āppārĭt|es, ere, ui, itum|
apparo|appăro=āppăro|17|||as, are|
appellatio|appellātĭo=āppēllātĭō̆|5|āppēllātĭōn||onis, f|
appellito|appellĭto=āppēllĭto|17|||as, are|
appello|appello2=āppēllo|17|||as, are|
appello|appello=āppēllo|19|āppŭl|āppūls|is, ere, puli, pulsum|
appenninus|Appennīnus=Āppēnnīnus|1|||i, m.|
appetens|appĕtens=āppĕtēns|14|āppĕtēnt||entis|
appianus|Appĭānus=Āppĭānus|1|||i, m.|
appius|Appĭus=Āppĭus|11|||a, um|
applaudo|applaudo=āpplāudo|19|āpplāus|āpplāus|is, ere, plausi, plausum|
applicatio|applĭcātĭo=āpplĭcātĭō̆|5|āpplĭcātĭōn||onis, f.|
applico|applĭco=āpplĭco|17|||as, are|
appono|appōno=āppōno|19|āppŏsŭ|āppŏsĭt|is, ere, posui, positum|
apprehendo|apprĕhendo=āpprĕhēndo|19|āpprĕhēnd|āpprĕhēns|is, ere, prendi, prensum|
approbo|apprŏbo=āpprŏbo|17|||as, are|
appropinquo|apprŏpinquo=āpprŏpīnquo|17|||as, are|
appuleia|Appŭleia=Āppŭlēja|0|||ae, f.|
appuleius|Appŭlēius=Āppŭlējus|1|||i, m.|
apr|Apr=Ā̆pr|30|||contr.|
apricus|aprīcus=ā̆prīcus|11|||a, um|
apronius|Aprōnĭus=Ā̆prōnĭus|1|||i, m.|
apto|apto=āpto|17|||as, are|
aptus|aptus=āptus|11|||a, um|
apud|ăpŭd|30|||apud (aput), prép+acc|
apuleius|Āpŭlēius=Āpŭlējus|1|||i, m.|
apulia|Āpūlia=Āpūlĭa|0|||ae, f.|
apulus|Āpŭlus|11|||a, um|
aput|ăpŭt|30|||cf. apud|
aqua|ăqua|0|||ae, f.|
aquaeductus|ăquaeductus=ăquāedūctus|9|||us, m.|
aquila|ăquĭla|0|||ae, f.|
aquileia|Ăquĭlēia=Ăquĭlēja|0|||ae, f.|
aquilifer|ăquĭlĭfer=ăquĭlĭfĕr|2|||feri, m.|
aquilius|Ăquĭlĭus|1|||i, m.|
aquilo|ăquĭlo=ăquĭlō̆|5|ăquĭlōn||onis, f.|
aquilus|ăquĭlus|11|||a, um|
aquinum|Ăquīnum=Ăquīnŭm|4|||i, n.|
aquitania|Ăquītānĭa|0|||ae, f.|
aquitanus|Ăquītānus|1|||i, m.|
aquosus|ăquōsus|11|||a, um|
ara|āra|0|||ae, f.|
arabs|Ā̆rabs=Ā̆rābs|6|Ā̆răb||abis, m.|
aranea|ărānĕa|0|||ae, f.|
araneus|ărānĕus|1|||i, m.|
arar|Ărar=Ărăr|5|Ărăr||ris, , m.|
arator|ărātor=ărātŏr|5|ărātōr||oris, m.|
aratrum|ărātrum=ărātrŭm|4|||i, n.|
arausio|Ărausĭo=Ărāusĭō̆|5|Ărāusĭōn||ionis, f.|
arbiter|arbĭter=ārbĭtĕr|3|||tri,|
arbitrarius|arbitrārĭus=ārbī̆trārĭus|11|||a, um|
arbitratus|arbitrātus=ārbī̆trātus|9|||us, m.|
arbitrium|arbitrĭum=ārbī̆trĭŭm|4|||i, n.|
arbitror|arbĭtror=ārbī̆trŏr|24|||aris, ari, atus sum|
arbor|arbŏr=ārbŏr|5|ārbŏr||oris, f.|
arboreus|arbŏrĕus=ārbŏrĕus|11|||a, um|
arbustus|arbustus=ārbūstus|11|||a, um|
arbuteus|arbŭtĕus=ārbŭtĕus|11|||a, um|
arca|arca=ārca|0|||ae, f.|
arcadia|Arcădĭa=Ārcădĭa|0|||ae, f.|
arcanum|arcānum=ārcānŭm|4|||i, n.|
arcanus|arcānus=ārcānus|11|||a, um|
arcas|Arcăs=Ārcăs|5|Ārcăd||adis|
arceo|arcĕo=ārcĕo|18|ārcŭ||es, ere, ui|
arcesso|arcesso=ārcēsso|19|ārcēssīv|ārcēssīt|is, ere, iui, itum|
archelaus|Archĕlāus=Ārchĕlāus|1|||i, m.|
archetypus|archĕtўpus=ārchĕtўpus|11|||a, um|
archimedes|Archĭmēdes=Ārchĭmēdēs|6|Ārchĭmēd||is, m.|
archipirata|archĭpīrāta=ārchĭpīrāta|0|||ae, m.|
architectus|archĭtectus=ārchĭtēctus|1|||i, m.|
arcticus|arctĭcus=ārctĭcus|11|||a, um|
arctous|arctōus=ārctōus|11|||a, um|
arctus|arctus=ārctus|1|||i, m.|
arcula|arcŭla=ārcŭla|0|||ae, f|
arcus|arcus=ārcus|9|||us, m.|
ardalio|ardălĭo=ārdălĭō̆|5|ārdălĭōn||onis, m.|
ardea|Ardĕa=Ārdĕa|0|||ae, f.|
ardeates|Ardeātes=Ārdĕātēs|6|Ārdĕāt||ium, m. pl.|
ardeo|ardĕo=ārdĕo|18|ārs|ārs|es, ere, arsi, arsurus|
ardesco|ardesco=ārdēsco|19|||is, ere|
ardor|ardor=ārdŏr|5|ārdōr||oris, m.|
arduenna|Ardŭenna=Ārdŭēnna|0|||ae, f.|
arduus|arduus=ārdŭus|11|||a, um|
area|ārĕa|0|||ae, f.|
arena|ărēna|0|||ae, f.|
arens|ārens=ārēns|14|ārēnt||entis|
arethusa|Ărĕthūsa|0|||ae, f.|
areus|Ărēus|11|||a, um|
argentaria|argentārĭa=ārgēntārĭa|0|||ae, f|
argenteus|argentĕus=ārgēntĕus|11|||a, um|
argentum|argentum=ārgēntŭm|4|||i, n.|
argilla|argilla=ārgīlla|0|||ae, f.|
argivus|Argīvus=Ārgīvus|11|||a, um|
argolicus|Argŏlĭcus=Ārgŏlĭcus|11|||a, um|
argonauta|Argŏnauta=Ārgŏnāuta|0|||ae, m.|
argumentatio|argūmentātĭo=ārgūmēntātĭō̆|5|ārgūmēntātĭōn||onis, f.|
argumentum|argūmentum=ārgūmēntŭm|4|||i, n.|
arguo|argŭo=ārgŭo|19|ārgŭ|ārgūt|is, ere, ui, utum|
argus|Argus=Ārgus|1|||i, m.|
argutiae|argūtĭae=ārgūtĭāe|0|||arum, f. pl.|
arguto|argūto=ārgūto|17|||as, are|
