transcursus|tra_nscursus, tra_nscursu_s : m
transduco|tra_nsdu_co_, tra_nsdu_cere, tra_nsdu_xi_, tra_nsductum : v3
transeo|tra_nseo_, tra_nsi_re, tra_nsi_vi_/tra_nsii_, tra_nsitum : v5
transfero|tra_nsfero_, tra_nsferre, tra_nstuli_, tra_nsla_tum : v5
transfigo|tra_nsfi_go_, tra_nsfi_gere, tra_nsfi_xi_, tra_nsfi_xum : v3
transfodio|tra_nsfodio_, tra_nsfodere, tra_nsfo_di_, tra_nsfossum : v3
transformis|tra_nsformis, tra_nsforme : a
transformo|tra_nsformo_, tra_nsforma_re, tra_nsforma_vi_, tra_nsforma_tum : v1
transfuga|tra_nsfuga, tra_nsfugae : m
transfugio|tra_nsfugio_, tra_nsfugere, tra_nsfu_gi_ : v3
transfugium|tra_nsfugium, tra_nsfug(i)i_ : n
transgredior|tra_nsgredior, tra_nsgredi_, tra_nsgressus sum : v3 dep
transgressus|tra_nsgressus, tra_nsgressu_s : m
transigo|tra_nsigo_, tra_nsigere, tra_nse_gi_, tra_nsa_ctum : v3
transilio|tra_nsilio_, tra_nsili_re, tra_nsili_vi_/tra_nsilui_ : v4
transitio|tra_nsitio_, tra_nsitio_nis : f
transitus|tra_nsitus, tra_nsitu_s : m
transluceo|tra_nslu_ceo_, tra_nslu_ce_re : v2
translucidus|tra_nslu_cidus, tra_nslu_cida, tra_nslu_cidum : a
transmigro|tra_nsmigro_, tra_nsmigra_re, tra_nsmigra_vi_, tra_nsmigra_tum : v1
transmissus|tra_nsmissus, tra_nsmissu_s : m
transmitto|tra_nsmitto_, tra_nsmittere, tra_nsmi_si_, tra_nsmissum : v3
transmuto|tra_nsmu_to_, tra_nsmu_ta_re, tra_nsmu_ta_vi_, tra_nsmu_ta_tum : v1
transno|tra_nsno_, tra_nsna_re, tra_nsna_vi_, tra_nsna_tum : v1
transporto|tra_nsporto_, tra_nsporta_re, tra_nsporta_vi_, tra_nsporta_tum : v1
transtrum|tra_nstrum, tra_nstri_ : n
transulto|tra_nsulto_, tra_nsulta_re, tra_nsulta_vi_, tra_nsulta_tum : v1
transveho|tra_nsveho_, tra_nsvehere, tra_nsve_xi_, tra_nsvectum : v3
transverbero|tra_nsverbero_, tra_nsverbera_re, tra_nsverbera_vi_, tra_nsverbera_tum : v1
transversus|tra_nsversus, tra_nsversa, tra_nsversum : a
transvo|tra_nsvo_, tra_nsvere, tra_nsvi_, tra_nsu_tum : v3
transvolito|tra_nsvolito_, tra_nsvolita_re, tra_nsvolita_vi_, tra_nsvolita_tum : v1
transvolo|tra_nsvolo_, tra_nsvola_re, tra_nsvola_vi_, tra_nsvola_tum : v1
traveho|tra_veho_, tra_vehere, tra_ve_xi_, tra_vectum : v3
trax|Tra_x, Tra_cis : m
treceni|trece_ni_, trece_nae, trece_na : a
trecenti|trecenti_, trecentae, trecenta : a
tredecim|tredecim : a indec
tremebundus|tremebundus, tremebunda, tremebundum : a
tremefacio|tremefacio_, tremefacere, tremefe_ci_, tremefactum : v3
tremendus|tremendus, tremenda, tremendum : a
tremesco|treme_sco_, treme_scere : v3
tremo|tremo_, tremere, tremui_ : v3
tremor|tremor, tremo_ris : m
tremulus|tremulus, tremula, tremulum : a
trepidanter|trepidanter : adv
trepidatio|trepida_tio_, trepida_tio_nis : f
trepido|trepido_, trepida_re, trepida_vi_, trepida_tum : v1
trepidus|trepidus, trepida, trepidum : a
tres|tre_s, tria : a
tresuiri|tre_suiri_, tre_suiro_rum : mpl
triarii|tria_rii_, tria_rio_rum : mpl
tribulis|tribu_lis, tribu_lis : m
tribunal|tribu_nal, tribu_na_lis : n
tribunatus|tribu_na_tus, tribu_na_tu_s : m
tribunicius|tribu_nicius, tribu_nic(i)i_ : m
tribunicius|tribu_nicius, tribu_nicia, tribu_nicium : a
tribunus|tribu_nus, tribu_ni_ : m
tribuo|tribuo_, tribuere, tribui_, tribu_tum : v3
tribus|tribus, tribu_s : f
tributim|tribu_tim : adv
tributum|tribu_tum, tribu_ti_ : n
tributus|tribu_tus, tribu_ta, tribu_tum : a
triciens|tri_cie_ns : adv
tricies|tri_cie_s : adv
triclinium|tri_cli_nium, tri_cli_n(i)i_ : n
tricorpor|tricorpor, tricorporis : a
tricuspis|tricuspis, tricuspidis : a
tridens|tride_ns, tridentis : m
tridens|tride_ns, tridentis : a
tridentifer|tridentifer, tridentiferi_ : m
tridentiger|tridentiger, tridentigeri_ : m
triduum|tri_duum, tri_dui_ : n
triennia|triennia, triennium : npl
triennium|triennium, trienn(i)i_ : n
triens|trie_ns, trientis : m
trieterica|triete_rica, triete_rico_rum : npl
trietericus|triete_ricus, triete_rica, triete_ricum : a
trifariam|trifa_riam : adv
trifaucis|trifaucis, trifauce : a
trifidus|trifidus, trifida, trifidum : a
triformis|triformis, triforme : a
trigeminus|tri_geminus, tri_gemina, tri_geminum : a
triginta|tri_ginta_ : a indec
trilibris|trili_bris, trili_bre : a
trilinguis|trilinguis, trilingue : a
trilix|trili_x, trili_cis : a
trimus|tri_mus, tri_ma, tri_mum : a
trini|tri_ni_, tri_nae, tri_na : a
trinodis|trino_dis, trino_de : a
triones|Trio_ne_s, Trio_num : mpl
tripes|tripe_s, tripedis : a
triplex|triplex, triplicis : a
tripudio|tripudio_, tripudia_re, tripudia_vi_, tripudia_tum : v1
tripudium|tripudium, tripud(i)i_ : n
tripus|tripu_s, tripodis : m
triquetrus|triquetrus, triquetra, triquetrum : a
triremis|trire_mis, trire_mis : f
triremis|trire_mis, trire_me : a
triste|tri_ste : adv
tristis|tri_stis, tri_ste : a
tristitia|tri_stitia, tri_stitiae : f
trisulcus|trisulcus, trisulca, trisulcum : a
triticeus|tri_ticeus, tri_ticea, tri_ticeum : a
triticum|tri_ticum, tri_tici_ : n
tritura|tri_tu_ra, tri_tu_rae : f
tritus|tri_tus, tri_ta, tri_tum : a
triumphalia|triumpha_lia, triumpha_lium : npl
triumphalis|triumpha_lis, triumpha_le : a
triumpho|triumpho_, triumpha_re, triumpha_vi_, triumpha_tum : v1
triumphus|triumphus, triumphi_ : m
triumvir|triumvir, triumviri_ : m
triumviratus|triumvira_tus, triumvira_tu_s : m
trivium|trivium, triv(i)i_ : n
trivius|trivius, trivia, trivium : a
trochus|trochus, trochi_ : m
trojugena|Tro_jugena, Tro_jugenae : a
tropaeum|tropaeum, tropaei_ : n
trucidatio|truci_da_tio_, truci_da_tio_nis : f
trucido|truci_do_, truci_da_re, truci_da_vi_, truci_da_tum : v1
truculentus|truculentus, truculenta, truculentum : a
trudis|trudis, trudis : f
trudo|tru_do_, tru_dere, tru_si_, tru_sum : v3
trunco|trunco_, trunca_re, trunca_vi_, trunca_tum : v1
truncus|truncus, trunci_ : m
truncus|truncus, trunca, truncum : a
trux|trux, trucis : a
tu|tu_ : pn
tuba|tuba, tubae : f
tuber|tu_ber, tu_beris : n
tubicen|tubicen, tubicinis : m
tubilustrium|Tubilu_strium, Tubilu_str(i)i_ : n
tueor|tueor, tue_ri_, tuitus sum : v2 dep
tugurium|tugurium, tugur(i)i_ : n
tum|tum : adv
tumefacio|tumefacio_, tumefacere, tumefe_ci_, tumefactum : v3
tumeo|tumeo_, tume_re : v2
tumesco|tume_sco_, tume_scere, tumui_ : v3
tumidus|tumidus, tumida, tumidum : a
tumor|tumor, tumo_ris : m
tumulo|tumulo_, tumula_re, tumula_vi_, tumula_tum : v1
tumulosus|tumulo_sus, tumulo_sa, tumulo_sum : a
tumultuarius|tumultua_rius, tumultua_ria, tumultua_rium : a
tumultuatio|tumultua_tio_, tumultua_tio_nis : f
tumultuo|tumultuo_, tumultua_re, tumultua_vi_, tumultua_tum : v1
tumultuor|tumultuor, tumultua_ri_, tumultua_tus sum : v1 dep
tumultuosus|tumultuo_sus, tumultuo_sa, tumultuo_sum : a
tumultus|tumultus, tumultu_s : m
tumulus|tumulus, tumuli_ : m
tunc|tunc : adv
tundo|tundo_, tundere, tutudi_, tu_nsum/tu_sum : v3
tunica|tunica, tunicae : f
tunicatus|tunica_tus, tunica_ta, tunica_tum : a
turba|turba, turbae : f
turbamentum|turba_mentum, turba_menti_ : n
turbatio|turba_tio_, turba_tio_nis : f
turbator|turba_tor, turba_to_ris : m
turbidus|turbidus, turbida, turbidum : a
turbineus|turbineus, turbinea, turbineum : a
turbo|turbo_, turba_re, turba_vi_, turba_tum : v1
turbo|turbo_, turbinis : m
turbulentus|turbulentus, turbulenta, turbulentum : a
turdus|turdus, turdi_ : m
tureus|tu_reus, tu_rea, tu_reum : a
turgeo|turgeo_, turge_re, tursi_ : v2
turgesco|turge_sco_, turge_scere : v3
turgidulus|turgidulus, turgidula, turgidulum : a
turgidus|turgidus, turgida, turgidum : a
turibulum|tu_ribulum, tu_ribuli_ : n
turicremus|tu_ricremus, tu_ricrema, tu_ricremum : a
turifer|tu_rifer, tu_rifera, tu_riferum : a
turilegus|tu_rilegus, tu_rilega, tu_rilegum : a
turma|turma, turmae : f
turmalis|turma_lis, turma_le : a
turmatim|turma_tim : adv
turpiculus|turpiculus, turpicula, turpiculum : a
turpis|turpis, turpe : a
turpo|turpo_, turpa_re, turpa_vi_, turpa_tum : v1
turriger|turriger, turrigera, turrigerum : a
turris|turris, turris : f
turritus|turri_tus, turri_ta, turri_tum : a
turtur|turtur, turturis : m
tus|tu_s, tu_ris : n
tussis|tussis, tussis : f
tutamen|tu_ta_men, tu_ta_minis : n
tutamentum|tu_ta_mentum, tu_ta_menti_ : n
tutela|tu_te_la, tu_te_lae : f
tuto|tu_to_, tu_ta_re, tu_ta_vi_, tu_ta_tum : v1
tutor|tu_tor, tu_ta_ri_, tu_ta_tus sum : v1 dep
tutor|tu_tor, tu_toris : m
tutus|tu_tus, tu_ta, tu_tum : a
tuus|tuus, tua, tuum : a
tympanum|tympanum, tympani_ : n
typanum|typanum, typani_ : n
tyrannis|tyrannis, tyrannidis : f
tyrannus|tyrannus, tyranni_ : m
uber|u_ber, u_beris : n
uber|u_ber, u_beris : a
ubertas|u_berta_s, u_berta_tis : f
ubertim|u_bertim : adv
ubi|ubi : adv
ubicumque|ubicumque : adv
ubinam|ubinam : adv
ubiquaque|ubiqua_que : adv
ubique|ubi_que : adv
ubivis|ubivi_s : adv
udus|u_dus, u_da, u_dum : a
ulcero|ulcero_, ulcera_re, ulcera_vi_, ulcera_tum : v1
ulcerosus|ulcero_sus, ulcero_sa, ulcero_sum : a
ulciscor|ulci_scor, ulci_sci_, ultus sum : v3 dep
ulcus|ulcus, ulceris : n
uligo|u_li_go_, u_li_ginis : f
ullus|u_llus, u_lla, u_llum : a
ulmeus|ulmeus, ulmea, ulmeum : a
ulmus|ulmus, ulmi_ : f
ulna|ulna, ulnae : f
ulterior|ulterior, ulterius : a
ulterius|ulterius : adv
ultimus|ultimus, ultima, ultimum : a
ultio|ultio_, ultio_nis : f
ultor|ultor, ulto_ris : m
ultra|ultra_ : adv
ultra|ultra_ : prep with acc
ultrix|ultri_x, ultri_cis : a
ultro|ultro_ : adv
ulula|ulula, ululae : f
ululatus|ulula_tus, ulula_tu_s : m
ululo|ululo_, ulula_re, ulula_vi_, ulula_tum : v1
ulva|ulva, ulvae : f
umbilicus|umbili_cus, umbili_ci_ : m
umbo|umbo_, umbo_nis : m
umbra|umbra, umbrae : f
umbraculum|umbra_culum, umbra_culi_ : n
umbrifer|umbrifer, umbrifera, umbriferum : a
umbro|umbro_, umbra_re, umbra_vi_, umbra_tum : v1
umbrosus|umbro_sus, umbro_sa, umbro_sum : a
umecto|u_mecto_, u_mecta_re, u_mecta_vi_, u_mecta_tum : v1
umeo|u_meo_, u_me_re : v2
umerus|umerus, umeri_ : m
umesco|u_me_sco_, u_me_scere : v3
umidulus|u_midulus, u_midula, u_midulum : a
umidus|u_midus, u_mida, u_midum : a
umor|u_mor, u_mo_ris : m
umquam|umquam : adv
una|u_na_ : adv
unanimitas|u_nanimita_s, u_nanimita_tis : f
unanimus|u_nanimus, u_nanima, u_nanimum : a
uncia|uncia, unciae : f
unciarius|uncia_rius, uncia_ria, uncia_rium : a
unctus|u_nctus, u_ncta, u_nctum : a
uncus|uncus, unci_ : m
uncus|uncus, unca, uncum : a
unda|unda, undae : f
unde|unde : adv
undecim|undecim : a indec
undecimus|undecimus, undecima, undecimum : a
undevicensimus|unde_vi_ce_nsimus, unde_vi_ce_nsima, unde_vi_ce_nsimum : a
undevicesimus|unde_vi_ce_simus, unde_vi_ce_sima, unde_vi_ce_simum : a
undeviginti|unde_vi_ginti_ : a indec
undique|undique : adv
undo|undo_, unda_re, unda_vi_, unda_tum : v1
undosus|undo_sus, undo_sa, undo_sum : a
ungo|ungo_, ungere, u_nxi_, u_nctum : v3
unguen|unguen, unguinis : n
unguentarius|unguenta_rius, unguenta_r(i)i_ : m
unguentatus|unguenta_tus, unguenta_ta, unguenta_tum : a
unguentum|unguentum, unguenti_ : n
unguis|unguis, unguis : m
ungula|ungula, ungulae : f
unguo|unguo_, unguere, u_nxi_, u_nctum : v3
unice|u_nice_ : adv
unicus|u_nicus, u_nica, u_nicum : a
unigena|u_nigena, u_nigenae : a
unimanus|u_nimanus, u_nimana, u_nimanum : a
uniter|u_niter : adv
universus|u_niversus, u_niversa, u_niversum : a
unquam|unquam : adv
unus|u_nus, u_na, u_num : a
unusquisque|u_nusquisque, u_naquaeque, u_numquodqueu_numquidque : pn
upilio|u_pilio_, u_pilio_nis : m
urbanitas|urba_nita_s, urba_nita_tis : f
urbanus|urba_nus, urba_na, urba_num : a
urbs|urbs, urbis : f
urgeo|urgeo_, urge_re, ursi_ : v2
urinator|u_ri_na_tor, u_ri_na_to_ris : m
urna|urna, urnae : f
uro|u_ro_, u_rere, ussi_, ustum : v3
ursa|ursa, ursae : f
ursus|ursus, ursi_ : m
urtica|urti_ca, urti_cae : f
urus|u_rus, u_ri_ : m
usitatus|u_sita_tus, u_sita_ta, u_sita_tum : a
uspiam|uspiam : adv
usquam|usquam : adv
usque|usque : adv
usquequaque|usquequa_que : adv
ustulo|ustulo_, ustula_re, ustula_vi_, ustula_tum : v1
usucapio|u_su_capio_, u_su_capere, u_su_ce_pi_, u_su_captum : v3
usurpo|u_su_rpo_, u_su_rpa_re, u_su_rpa_vi_, u_su_rpa_tum : v1
usus|u_sus, u_su_s : m
ut|ut : adv/conj
utcumque|utcumque : adv
utcunque|utcunque : adv
uter|u_ter, u_tris : m
uter|uter, utra, utrum : a
uterque|uterque, utraque, utrumque : pn
uterus|uterus, uteri_ : m
uti|uti_ : adv/conj
utilis|u_tilis, u_tile : a
utilitas|u_tilita_s, u_tilita_tis : f
utinam|utinam : adv
utique|uti_que : adv
utor|u_tor, u_ti_, u_sus sum : v3 dep
utpote|utpote : adv
utrarius|u_tra_rius, u_tra_r(i)i_ : m
utrimque|utrimque : adv
utro|utro_ : adv
utrobique|utrobi_que : adv
utroque|utro_que : adv
utrubique|utrubi_que : adv
utrum|utrum : adv
uva|u_va, u_vae : f
uvesco|u_ve_sco_, u_ve_scere : v3
uvidulus|u_vidulus, u_vidula, u_vidulum : a
uvidus|u_vidus, u_vida, u_vidum : a
uxor|uxor, uxo_ris : f
uxorius|uxo_rius, uxo_ria, uxo_rium : a
vacatio|vaca_tio_, vaca_tio_nis : f
vacca|vacca, vaccae : f
vaccinium|vacci_nium, vacci_n(i)i_ : n
vacefio|vace_fi_o_, vace_fieri_ : v5
vacillo|vacillo_, vacilla_re, vacilla_vi_, vacilla_tum : v1
vaco|vaco_, vaca_re, vaca_vi_, vaca_tum : v1
vacuo|vacuo_, vacua_re, vacua_vi_, vacua_tum : v1
vacuus|vacuus, vacua, vacuum : a
vadimonium|vadimo_nium, vadimo_n(i)i_ : n
vado|va_do_, va_dere : v3
vador|vador, vada_ri_, vada_tus sum : v1 dep
vadosus|vado_sus, vado_sa, vado_sum : a
vadum|vadum, vadi_ : n
vae|vae : int
vafer|vafer, vafra, vafrum : a
vage|vage_ : adv
vagina|va_gi_na, va_gi_nae : f
vagio|va_gio_, va_gi_re, va_gi_vi_/va_gii_ : v4
vagitus|va_gi_tus, va_gi_tu_s : m
vagor|vagor, vaga_ri_, vaga_tus sum : v1 dep
vagus|vagus, vaga, vagum : a
valde|valde_ : adv
valens|vale_ns, valentis : a
valeo|valeo_, vale_re, valui_, vali_tum : v2
valesco|vale_sco_, vale_scere : v3
valetudo|vale_tu_do_, vale_tu_dinis : f
validus|validus, valida, validum : a
vallaris|va_lla_ris, va_lla_re : a
valles|valle_s, vallis : f
vallis|vallis, vallis : f
vallo|va_llo_, va_lla_re, va_lla_vi_, va_lla_tum : v1
vallum|va_llum, va_lli_ : n
vallus|va_llus, va_lli_ : m
valvae|valvae, valva_rum : fpl
vanesco|va_ne_sco_, va_ne_scere : v3
vaniloquentia|va_niloquentia, va_niloquentiae : f
vanitas|va_nita_s, va_nita_tis : f
vannus|vannus, vanni_ : f
vanus|va_nus, va_na, va_num : a
vapor|vapor, vapo_ris : m
vaporo|vapo_ro_, vapo_ra_re, vapo_ra_vi_, vapo_ra_tum : v1
vappa|vappa, vappae : f
vappa|vappa, vappae : m
vapulo|va_pulo_, va_pula_re, va_pula_vi_, va_pula_tum : v1
variantia|variantia, variantiae : f
variatio|varia_tio_, varia_tio_nis : f
varicus|va_ricus, va_rica, va_ricum : a
varietas|varieta_s, varieta_tis : f
vario|vario_, varia_re, varia_vi_, varia_tum : v1
varius|varius, varia, varium : a
varus|va_rus, va_ra, va_rum : a
vas|vas, vadis : m
vas|va_s, va_sis : n
vasa|va_sa, va_so_rum : npl
vastatio|vasta_tio_, vasta_tio_nis : f
vastator|vasta_tor, vasta_to_ris : m
vastitas|vastita_s, vastita_tis : f
vasto|vasto_, vasta_re, vasta_vi_, vasta_tum : v1
vastus|vastus, vasta, vastum : a
vates|va_te_s, va_tis : m/f
vaticinatio|va_ticina_tio_, va_ticina_tio_nis : f
vaticinator|va_ticina_tor, va_ticina_to_ris : m
vaticinor|va_ticinor, va_ticina_ri_, va_ticina_tus sum : v1 dep
vaticinus|va_ticinus, va_ticina, va_ticinum : a
vecordia|ve_cordia, ve_cordiae : f
vecors|ve_cors, ve_cordis : a
vectigal|vecti_gal, vecti_ga_lis : n
vectigalis|vecti_ga_lis, vecti_ga_le : a
vectis|vectis, vectis : m
vecto|vecto_, vecta_re, vecta_vi_, vecta_tum : v1
vector|vector, vecto_ris : m
vectorius|vecto_rius, vecto_ria, vecto_rium : a
vectura|vectu_ra, vectu_rae : f
vegrandis|ve_grandis, ve_grande : a
vehemens|veheme_ns, vehementis : a
vehiculum|vehiculum, vehiculi_ : n
veho|veho_, vehere, ve_xi_, vectum : v3
vel|vel : conj
velamen|ve_la_men, ve_la_minis : n
velamentum|ve_la_mentum, ve_la_menti_ : n
veles|ve_les, ve_litis : m
velifer|ve_lifer, ve_lifera, ve_liferum : a
velitaris|ve_lita_ris, ve_lita_re : a
velivolus|ve_livolus, ve_livola, ve_livolum : a
vellico|vellico_, vellica_re, vellica_vi_, vellica_tum : v1
vello|vello_, vellere, velli_/vulsi_, vulsum : v3
vellus|vellus, velleris : n
velo|ve_lo_, ve_la_re, ve_la_vi_, ve_la_tum : v1
velocitas|ve_lo_cita_s, ve_lo_cita_tis : f
velox|ve_lo_x, ve_lo_cis : a
velum|ve_lum, ve_li_ : n
velut|velut : adv
veluti|veluti_ : adv
vemens|ve_me_ns, ve_mentis : a
vena|ve_na, ve_nae : f
venabulum|ve_na_bulum, ve_na_buli_ : n
venalis|ve_na_lis, ve_na_le : a
venaticus|ve_na_ticus, ve_na_tica, ve_na_ticum : a
venatio|ve_na_tio_, ve_na_tio_nis : f
venator|ve_na_tor, ve_na_to_ris : m
venatrix|ve_na_trix, ve_na_tri_cis : f
venatus|ve_na_tus, ve_na_tu_s : m
vendibilis|ve_ndibilis, ve_ndibile : a
vendito|ve_ndito_, ve_ndita_re, ve_ndita_vi_, ve_ndita_tum : v1
vendo|ve_ndo_, ve_ndere, ve_ndidi_, ve_nditum : v3
venefica|vene_fica, vene_ficae : f
veneficium|vene_ficium, vene_fic(i)i_ : n
veneficus|vene_ficus, vene_fici_ : m
veneficus|vene_ficus, vene_fica, vene_ficum : a
venenatus|vene_na_tus, vene_na_ta, vene_na_tum : a
venenifer|vene_nifer, vene_nifera, vene_niferum : a
veneno|vene_no_, vene_na_re, vene_na_vi_, vene_na_tum : v1
venenum|vene_num, vene_ni_ : n
veneo|ve_neo_, ve_ni_re, ve_ni_vi_/ve_nii_, ve_nitum : v5
venerabilis|venera_bilis, venera_bile : a
venerabundus|venera_bundus, venera_bunda, venera_bundum : a
veneratio|venera_tio_, venera_tio_nis : f
venerator|venera_tor, venera_to_ris : m
venero|venero_, venera_re, venera_vi_, venera_tum : v1
veneror|veneror, venera_ri_, venera_tus sum : v1 dep
venia|venia, veniae : f
venio|venio_, veni_re, ve_ni_, ventum : v4
venor|ve_nor, ve_na_ri_, ve_na_tus sum : v1 dep
venter|venter, ventris : m
ventilo|ventilo_, ventila_re, ventila_vi_, ventila_tum : v1
ventito|ventito_, ventita_re, ventita_vi_, ventita_tum : v1
ventosus|vento_sus, vento_sa, vento_sum : a
ventus|ventus, venti_ : m
venum|ve_num : m
venumdo|ve_numdo_, ve_numdare, ve_numdedi_, ve_numdatum : v1
venus|Venus, Veneris : f
venustas|venusta_s, venusta_tis : f
venustus|venustus, venusta, venustum : a
vepallidus|ve_pallidus, ve_pallida, ve_pallidum : a
vepris|vepris, vepris : m
ver|ve_r, ve_ris : n
verax|ve_ra_x, ve_ra_cis : a
verbena|verbe_na, verbe_nae : f
verber|verber, verberis : n
verbero|verbero_, verbera_re, verbera_vi_, verbera_tum : v1
verbosus|verbo_sus, verbo_sa, verbo_sum : a
verbum|verbum, verbi_ : n
vere|ve_re_ : adv
verecundia|vere_cundia, vere_cundiae : f
verecundus|vere_cundus, vere_cunda, vere_cundum : a
verendus|verendus, verenda, verendum : a
vereor|vereor, vere_ri_, veritus sum : v2 dep
vergo|vergo_, vergere : v3
verisimilis|ve_ri_similis, ve_ri_simile : a
veritas|ve_rita_s, ve_rita_tis : f
vermiculus|vermiculus, vermiculi_ : m
vermis|vermis, vermis : m
verna|verna, vernae : m/f
vernaculus|verna_culus, verna_cula, verna_culum : a
vernilis|verni_lis, verni_le : a
verniliter|verni_liter : adv
verno|verno_, verna_re, verna_vi_, verna_tum : v1
vernus|vernus, verna, vernum : a
vero|ve_ro_ : adv
verro|verro_, verrere, versum : v3
verruca|verru_ca, verru_cae : f
verrunco|verrunco_, verrunca_re, verrunca_vi_, verrunca_tum : v1
versabundus|versa_bundus, versa_bunda, versa_bundum : a
versatilis|versa_tilis, versa_tile : a
versicolor|versicolor, versicolo_ris : a
versiculus|versiculus, versiculi_ : m
verso|verso_, versa_re, versa_vi_, versa_tum : v1
versum|versum : adv
versum|versum : prep with acc
versus|versus : adv
versus|versus : prep with acc
versus|versus, versu_s : m
versutia|versu_tia, versu_tiae : f
versutus|versu_tus, versu_ta, versu_tum : a
vertex|vertex, verticis : m
verticosus|vertico_sus, vertico_sa, vertico_sum : a
vertigo|verti_go_, verti_ginis : f
verto|verto_, vertere, verti_, versum : v3
veru|veru_, veru_s : n
verum|ve_rum : conj
verum|verum, veri_ : n
verum|ve_rum, ve_ri_ : n
verumtamen|ve_rumtamen : conj
verus|ve_rus, ve_ra, ve_rum : a
verutum|veru_tum, veru_ti_ : n
vervex|verve_x, verve_cis : m
vesania|ve_sa_nia, ve_sa_niae : f
vesaniens|ve_sa_nie_ns, ve_sa_nientis : a
vesanus|ve_sa_nus, ve_sa_na, ve_sa_num : a
vescor|ve_scor, ve_sci_ : v3 dep
vescus|ve_scus, ve_sca, ve_scum : a
vesica|ve_si_ca, ve_si_cae : f
vesicula|ve_si_cu_la, ve_si_cu_lae : f
vespa|vespa, vespae : f
vesper|vesper, vesperisvesperi_ : m
vespera|vespera, vesperae : f
vesperasco|vespera_sco_, vespera_scere, vespera_vi_ : v3
vespertinus|vesperti_nus, vesperti_na, vesperti_num : a
vester|vester, vestra, vestrum : a
